id,name,address,lat,lng,category,subCategory,district,popular,iconName,somaliCategory
wda_dugsiga_sare_ee_shiraaqle,Dugsiga Sare ee Shiraaqle,"Prominent secondary education institute, Shiraaqle, Hargeisa",9.56021,44.10417,Schools & Universities,school,Shiraaqle,True,GraduationCap,Dugsiyada & Waxbarashada
wda_kaalinta_shidaalka_faraska_cad,Kaalinta Shidaalka Faraska Cad,"Large petrol hub at the eastern entrance to the city, Shiraaqle, Hargeisa",9.56367,44.09813,Fuel Stations (Kaalmaha Shidaalka),fuel,Shiraaqle,True,Fuel,Kaalmaha Shidaalka
wda_dahabshiil_shiraaqle_branch,Dahabshiil Shiraaqle Branch,"Remittance and bank service hub for eastern residents, Shiraaqle, Hargeisa",9.56527,44.10562,Banks & Financial,bank,Shiraaqle,True,Landmark,Bangiyada & Xawaaladaha
wda_koodbuur_district_office_terminal,Koodbuur District Office Terminal,"Sub-city municipal admin and transport hub, Koodbuur, Hargeisa",9.574,44.04533,Transport & Terminals,transit_station,Koodbuur,True,Navigation,Istaannada & Gaadiidka
wda_masjidka_koodbuur,Masjidka Koodbuur,"Main neighborhood congregational mosque, Koodbuur, Hargeisa",9.5722,44.04101,Mosques (Masaajidda),place_of_worship,Koodbuur,True,Moon,Masaajidda
wda_international_hospital_hargeisa,International Hospital Hargeisa,"Modern private inpatient hospital with 24hr emergency, Koodbuur, Hargeisa",9.57701,44.04327,Hospitals & Healthcare,hospital,Koodbuur,True,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_koodbuur_high_school,Koodbuur High School,"Comprehensive secondary academy in Koodbuur, Koodbuur, Hargeisa",9.57132,44.04508,Schools & Universities,school,Koodbuur,True,GraduationCap,Dugsiyada & Waxbarashada
wda_koodbuur_commercial_strip,Koodbuur Commercial Strip,"Strip of shopping centers, electronics, and eateries, Koodbuur, Hargeisa",9.57465,44.03927,Markets & Malls,mall,Koodbuur,True,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_sompetroleum_koodbuur,Sompetroleum Koodbuur,"High-capacity diesel and petrol dispenser station, Koodbuur, Hargeisa",9.5762,44.04651,Fuel Stations (Kaalmaha Shidaalka),fuel,Koodbuur,True,Fuel,Kaalmaha Shidaalka
wda_salaam_bank_koodbuur,Salaam Bank Koodbuur,"Islamic banking and microfinance storefront, Koodbuur, Hargeisa",9.56969,44.04183,Banks & Financial,bank,Koodbuur,True,Landmark,Bangiyada & Xawaaladaha
wda_egal_international_airport_hga_term,Egal International Airport (HGA) Terminal,"Main international aviation passenger terminal and gates, Airport Zone / Masalaha, Hargeisa",9.522,44.09143,Transport & Terminals,transit_station,Airport Zone / Masalaha,True,Navigation,Istaannada & Gaadiidka
wda_airport_vip_protocol_lounge,Airport VIP & Protocol Lounge,"Government and VIP reception terminal at Egal International, Airport Zone / Masalaha, Hargeisa",9.51947,44.0852,Transport & Terminals,transit_station,Airport Zone / Masalaha,True,Navigation,Istaannada & Gaadiidka
wda_masalaha_junction_station,Masalaha Junction Station,"Terminal for airport shuttles and city connector taxis, Airport Zone / Masalaha, Hargeisa",9.52608,44.08836,Transport & Terminals,transit_station,Airport Zone / Masalaha,True,Navigation,Istaannada & Gaadiidka
wda_ambassador_hotel_resort,Ambassador Hotel & Resort,"Luxury international hotel near Egal Airport with conference halls, Airport Zone / Masalaha, Hargeisa",9.51846,44.09075,Hotels & Hospitality,hotel,Airport Zone / Masalaha,True,Hotel,Huteellada & Maqaayadaha
wda_damal_hotel_airport,Damal Hotel Airport,"Executive boutique hotel catering to international travelers, Airport Zone / Masalaha, Hargeisa",9.52284,44.08319,Hotels & Hospitality,hotel,Airport Zone / Masalaha,True,Hotel,Huteellada & Maqaayadaha
wda_airport_medical_emergency_clinic,Airport Medical Emergency Clinic,"Port health and 24/7 medical response center, Airport Zone / Masalaha, Hargeisa",9.52478,44.09243,Hospitals & Healthcare,hospital,Airport Zone / Masalaha,True,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_aviation_fuel_services_hub,Aviation Fuel Services Hub,"Commercial and automotive fuel station near airport gates, Airport Zone / Masalaha, Hargeisa",9.51665,44.08654,Fuel Stations (Kaalmaha Shidaalka),fuel,Airport Zone / Masalaha,True,Fuel,Kaalmaha Shidaalka
wda_masjidka_masalaha,Masjidka Masalaha,"Large roadside mosque on the airport highway, Airport Zone / Masalaha, Hargeisa",9.52724,44.08524,Mosques (Masaajidda),place_of_worship,Airport Zone / Masalaha,True,Moon,Masaajidda
wda_sheikh_nuur_main_terminal,Sheikh Nuur Main Terminal,"District transit hub and bus station, Kilalka / Sheikh Nuur East, Hargeisa",9.572,44.09783,Transport & Terminals,transit_station,Kilalka / Sheikh Nuur East,True,Navigation,Istaannada & Gaadiidka
wda_masjidka_sheikh_nuur,Masjidka Sheikh Nuur,"Historic Sheikh Nuur Friday mosque, Kilalka / Sheikh Nuur East, Hargeisa",9.5702,44.09351,Mosques (Masaajidda),place_of_worship,Kilalka / Sheikh Nuur East,True,Moon,Masaajidda
wda_sheikh_nuur_health_center,Sheikh Nuur Health Center,"Outpatient clinic and dental center, Kilalka / Sheikh Nuur East, Hargeisa",9.57501,44.09577,Hospitals & Healthcare,hospital,Kilalka / Sheikh Nuur East,True,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_sos_children_s_village_secondary_sc,SOS Children's Village & Secondary School,"Renowned education campus and boarding academy, Kilalka / Sheikh Nuur East, Hargeisa",9.56932,44.09758,Schools & Universities,school,Kilalka / Sheikh Nuur East,True,GraduationCap,Dugsiyada & Waxbarashada
wda_kilalka_supermarket,Kilalka Supermarket,"Modern self-service retail supermarket, Kilalka / Sheikh Nuur East, Hargeisa",9.57265,44.09177,Markets & Malls,mall,Kilalka / Sheikh Nuur East,True,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_sheikh_nuur,Kaalinta Shidaalka Sheikh Nuur,"Neighborhood petrol station and service bay, Kilalka / Sheikh Nuur East, Hargeisa",9.5742,44.09901,Fuel Stations (Kaalmaha Shidaalka),fuel,Kilalka / Sheikh Nuur East,True,Fuel,Kaalmaha Shidaalka
wda_goljano_center_station,Goljano Center Station,"Goljano main square and taxi intersection, Goljano District, Hargeisa",9.5585,44.08406,Transport & Terminals,transit_station,Goljano District,True,Navigation,Istaannada & Gaadiidka
wda_masjidka_goljano,Masjidka Goljano,"Goljano community mosque, Goljano District, Hargeisa",9.55689,44.08021,Mosques (Masaajidda),place_of_worship,Goljano District,True,Moon,Masaajidda
wda_cusbitaalka_goljano,Cusbitaalka Goljano,"Neighborhood healthcare and family clinic, Goljano District, Hargeisa",9.56124,44.08224,Hospitals & Healthcare,hospital,Goljano District,True,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_goljano,Dugsiga Goljano,"Primary and secondary school for boys and girls, Goljano District, Hargeisa",9.55603,44.08392,Schools & Universities,school,Goljano District,True,GraduationCap,Dugsiyada & Waxbarashada
wda_suuqa_goljano,Suuqa Goljano,"Active commercial street market, Goljano District, Hargeisa",9.5591,44.07854,Markets & Malls,mall,Goljano District,True,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_goljano,Kaalinta Shidaalka Goljano,"Fuel and auto repair hub, Goljano District, Hargeisa",9.56056,44.08528,Fuel Stations (Kaalmaha Shidaalka),fuel,Goljano District,True,Fuel,Kaalmaha Shidaalka
wda_biyo_dhacay_bridge_station,Biyo Dhacay Bridge Station,"Transit point near the seasonal stream crossing, Biyo Dhacay Area, Hargeisa",9.556,44.07692,Transport & Terminals,transit_station,Biyo Dhacay Area,True,Navigation,Istaannada & Gaadiidka
wda_masjidka_biyo_dhacay,Masjidka Biyo Dhacay,"Spacious mosque with Quranic learning center, Biyo Dhacay Area, Hargeisa",9.55448,44.07332,Mosques (Masaajidda),place_of_worship,Biyo Dhacay Area,True,Moon,Masaajidda
wda_rugta_caafimaadka_biyo_dhacay,Rugta Caafimaadka Biyo Dhacay,"Local healthcare center, Biyo Dhacay Area, Hargeisa",9.5586,44.07523,Hospitals & Healthcare,hospital,Biyo Dhacay Area,True,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_ee_biyo_dhacay,Dugsiga Hoose ee Biyo Dhacay,"Public primary school, Biyo Dhacay Area, Hargeisa",9.55364,44.07683,Schools & Universities,school,Biyo Dhacay Area,True,GraduationCap,Dugsiyada & Waxbarashada
wda_dukaamada_weyn_ee_biyo_dhacay,Dukaamada Weyn ee Biyo Dhacay,"Local bazaar and retail shops, Biyo Dhacay Area, Hargeisa",9.55658,44.07167,Markets & Malls,mall,Biyo Dhacay Area,True,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xero_awr_market_loop,Xero Awr Market Loop,"Historic commercial square and taxi node, Xero Awr / Hero Awr, Hargeisa",9.5662,44.05156,Transport & Terminals,transit_station,Xero Awr / Hero Awr,True,Navigation,Istaannada & Gaadiidka
wda_masjidka_jaamaca_ee_xero_awr,Masjidka Jaamaca ee Xero Awr,"Grand neighborhood Friday mosque, Xero Awr / Hero Awr, Hargeisa",9.56459,44.04771,Mosques (Masaajidda),place_of_worship,Xero Awr / Hero Awr,True,Moon,Masaajidda
wda_xarunta_caafimaadka_xero_awr,Xarunta Caafimaadka Xero Awr,"Local community clinic and maternal care, Xero Awr / Hero Awr, Hargeisa",9.56894,44.04974,Hospitals & Healthcare,hospital,Xero Awr / Hero Awr,True,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_machadka_farsamada_ee_xero_awr,Machadka Farsamada ee Xero Awr,"Vocational technical institute, Xero Awr / Hero Awr, Hargeisa",9.56373,44.05142,Schools & Universities,university,Xero Awr / Hero Awr,True,GraduationCap,Jaamacadaha & Kuliyadaha
wda_suuqa_xero_awr,Suuqa Xero Awr,"Historic food and clothing market, Xero Awr / Hero Awr, Hargeisa",9.5668,44.04604,Markets & Malls,mall,Xero Awr / Hero Awr,True,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_cusbitaalka_gurmadka_caafimaadka_1,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 1 (Downtown Waheen),"Specialized neighborhood clinic & emergency health post in Downtown Waheen residential & commercial grid, Hargeisa",9.56334,44.06651,Hospitals & Healthcare,hospital,Downtown Waheen,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_2,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 2 (Jigjiga Yar),"Maternal and child care dispensary center in Jigjiga Yar residential & commercial grid, Hargeisa",9.57968,44.03314,Hospitals & Healthcare,hospital,Jigjiga Yar,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_3,Farmasiga Shacabka & Caafimaadka ee Qaybta 3 (Ahmed Dhagax),"24/7 community pharmacy and dispensary outpost in Ahmed Dhagax residential & commercial grid, Hargeisa",9.55702,44.04777,Hospitals & Healthcare,hospital,Ahmed Dhagax,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_4,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 4 (150 Highway),"Public primary & intermediate school campus in 150 Highway residential & commercial grid, Hargeisa",9.58385,44.0494,Schools & Universities,school,150 Highway,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_5,Akadeemiyada Casriga ah ee Qaybta 5 (Shaab / Institutional District),"Modern high school and STEM educational institute in Shaab / Institutional District residential & commercial grid, Hargeisa",9.56057,44.05626,Schools & Universities,school,Shaab / Institutional District,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__6,Machadka Tababarka Xirfadaha ee Qaybta 6 (Maxamed Mooge),"Vocational and technical training college center in Maxamed Mooge residential & commercial grid, Hargeisa",9.52146,44.09927,Schools & Universities,university,Maxamed Mooge,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_7_new_7,Masjidka Jaamaca ee Qaybta 7 (New Hargeisa),"Congregational Friday mosque with community prayer hall in New Hargeisa residential & commercial grid, Hargeisa",9.55613,44.09264,Mosques (Masaajidda),place_of_worship,New Hargeisa,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_8_da_8,Masjidka Al-Imaan ee Qaybta 8 (Daami),"Neighborhood community mosque and Quranic learning hub in Daami residential & commercial grid, Hargeisa",9.57679,44.08002,Mosques (Masaajidda),place_of_worship,Daami,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__9,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 9 (Shiraaqle),"Neighborhood open-air fresh market and commercial trade zone in Shiraaqle residential & commercial grid, Hargeisa",9.56502,44.09977,Markets & Malls,mall,Shiraaqle,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_10,Xarunta Ganacsiga & Supermarket ee Qaybta 10 (Koodbuur),"Modern multi-store retail grocery and provisions shopping center in Koodbuur residential & commercial grid, Hargeisa",9.5759,44.04089,Markets & Malls,mall,Koodbuur,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_11,Kaalinta Shidaalka Hass / National ee Qaybta 11 (Airport Zone / Masalaha),"Service petrol station, diesel dispenser and tire service in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.5248,44.0849,Fuel Stations (Kaalmaha Shidaalka),fuel,Airport Zone / Masalaha,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_12,Kaalinta Shidaalka & Gaaska ee Qaybta 12 (Kilalka / Sheikh Nuur East),"Fuel station and LPG domestic gas distribution depot in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.5739,44.09339,Fuel Stations (Kaalmaha Shidaalka),fuel,Kilalka / Sheikh Nuur East,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_13,Istaanka Gaadiidka Dadweynaha ee Qaybta 13 (Goljano District),"Minibus terminal and designated passenger pick-and-drop stop in Goljano District residential & commercial grid, Hargeisa",9.56018,44.08014,Transport & Terminals,transit_station,Goljano District,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_14,Isgoyska Weyn ee Gaadiidka ee Qaybta 14 (Biyo Dhacay Area),"Major road intersection and inter-district transit artery in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55757,44.07326,Transport & Terminals,transit_station,Biyo Dhacay Area,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_15,Huteelka Nasashada & Martida ee Qaybta 15 (Xero Awr / Hero Awr),"Comfortable guest lodging and family dining restaurant in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.56788,44.04764,Hotels & Hospitality,hotel,Xero Awr / Hero Awr,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_16,Laanta ZAAD & Dahabshiil ee Qaybta 16 (Downtown Waheen),"Banking kiosk, e-remittance and ZAAD cash-in center in Downtown Waheen residential & commercial grid, Hargeisa",9.55987,44.06819,Banks & Financial,bank,Downtown Waheen,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_17,Laanta TAAJ & Edahab Express ee Qaybta 17 (Jigjiga Yar),"Financial services, money transfer and remittance desk in Jigjiga Yar residential & commercial grid, Hargeisa",9.57533,44.03524,Banks & Financial,bank,Jigjiga Yar,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__18,Xafiiska Adeegga Somtel & Telesom ee Qaybta 18 (Ahmed Dhagax),"Telecommunications branch, SIM registration and fiber service hub in Ahmed Dhagax residential & commercial grid, Hargeisa",9.5518,44.05028,Corporate & Utilities,corporate,Ahmed Dhagax,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_19,Xarunta Korontada Sompower ee Qaybta 19 (150 Highway),"District electrical distribution and bill payment center in 150 Highway residential & commercial grid, Hargeisa",9.57777,44.05233,Corporate & Utilities,utility,150 Highway,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_20,Xafiiska Waaxda Dowladda Hoose ee Qaybta 20 (Shaab / Institutional District),"Municipal sub-office and local civic administration center in Shaab / Institutional District residential & commercial grid, Hargeisa",9.55651,44.05822,Government & Civic,government,Shaab / Institutional District,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__21,Xaafada Deganaanshaha ee Qaybta 21 (Maxamed Mooge),"Quiet residential enclave and community living sector in Maxamed Mooge residential & commercial grid, Hargeisa",9.51509,44.10235,Xaafadaha (Districts),neighborhood,Maxamed Mooge,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_22,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 22 (New Hargeisa),"Specialized neighborhood clinic & emergency health post in New Hargeisa residential & commercial grid, Hargeisa",9.55062,44.0953,Hospitals & Healthcare,hospital,New Hargeisa,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_23,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 23 (Daami),"Maternal and child care dispensary center in Daami residential & commercial grid, Hargeisa",9.57216,44.08225,Hospitals & Healthcare,hospital,Daami,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_24,Farmasiga Shacabka & Caafimaadka ee Qaybta 24 (Shiraaqle),"24/7 community pharmacy and dispensary outpost in Shiraaqle residential & commercial grid, Hargeisa",9.5598,44.10228,Hospitals & Healthcare,hospital,Shiraaqle,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_25,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 25 (Koodbuur),"Public primary & intermediate school campus in Koodbuur residential & commercial grid, Hargeisa",9.57098,44.04327,Schools & Universities,school,Koodbuur,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_26,Akadeemiyada Casriga ah ee Qaybta 26 (Airport Zone / Masalaha),"Modern high school and STEM educational institute in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.51756,44.0884,Schools & Universities,school,Airport Zone / Masalaha,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__27,Machadka Tababarka Xirfadaha ee Qaybta 27 (Kilalka / Sheikh Nuur East),"Vocational and technical training college center in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.56898,44.09577,Schools & Universities,university,Kilalka / Sheikh Nuur East,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_28_go_28,Masjidka Jaamaca ee Qaybta 28 (Goljano District),"Congregational Friday mosque with community prayer hall in Goljano District residential & commercial grid, Hargeisa",9.55583,44.08224,Mosques (Masaajidda),place_of_worship,Goljano District,False,Moon,Masaajidda
